simulation time (min);1440.0;only events that occure within the simulation time are considered (changes after that time are ignored)
8520;11;9;9;6;9;8;10;7;10;8;18;11;10;9;9;8;9;10;13;10;19;9;9;10;9;9;10;10;13;10;12;0;8;8;7;5;5;7;9;8;8;9;8;7;6;7;7;8;8;9;18;9;9;10;9;9;10;11;6;14;8;8;7;10;8;6;9;8;8;8;10;9;5;10;5;14;8;8;9;8;7;8;8;16;7;16;13;10;17;10;13;21;12;14;14;13;9;9;9;8;13;16;9;16;8;15;12;16;16;10;9;9;9;10;10;10;8;9;7;13;14;13;8;10;11;11;7;5;10;9;11;11;6;14;9;9;11;11;13;9;9;12;6;6;13;10;8;9;5;7;7;10;10;13;10;12;8;5;4;17;16;10;9;7;9;4;10;5;4
8820;11;9;9;6;9;13;10;7;10;8;19;11;11;9;9;8;9;11;13;12;19;9;9;10;9;9;10;10;11;8;8;5;8;8;7;5;5;6;10;8;8;10;8;7;6;7;8;8;10;9;13;9;8;8;9;9;10;11;6;14;8;10;7;8;8;6;9;8;8;9;9;9;4;8;5;13;8;8;12;8;10;9;8;14;8;16;14;11;17;10;13;20;12;14;14;13;9;9;9;8;13;16;9;16;8;14;12;14;16;10;9;9;9;10;10;10;10;9;7;14;13;11;8;10;8;11;6;5;10;10;14;11;6;13;10;9;11;11;13;9;9;11;6;6;10;10;7;9;5;7;7;11;10;12;11;13;10;6;4;19;15;10;9;8;9;4;10;7;3
9120;10;9;9;6;9;14;10;7;10;8;18;9;11;9;9;8;9;11;11;14;14;10;9;10;9;9;11;9;10;7;6;9;8;8;7;5;6;5;9;8;8;10;8;7;6;6;9;8;10;9;12;9;6;8;9;9;11;11;6;14;7;11;8;9;8;7;9;9;8;8;7;8;4;8;5;13;8;8;15;8;10;9;8;14;8;16;5;11;12;10;13;20;12;14;15;13;10;9;9;8;13;0;2;9;8;14;12;14;15;8;9;10;9;10;10;10;9;9;9;14;13;10;8;10;6;11;7;5;10;10;14;11;6;14;12;10;10;12;12;9;10;10;7;7;8;11;8;9;5;4;7;10;10;12;9;3;11;7;4;14;11;10;9;10;9;3;11;7;3
9420;8;9;9;6;10;14;10;7;11;8;18;9;10;9;9;8;9;10;11;15;12;10;9;8;9;9;13;9;10;7;7;14;8;9;7;5;6;5;9;8;8;7;9;7;6;5;8;8;8;9;9;9;6;8;10;9;9;11;6;14;7;11;10;9;10;7;11;9;8;8;7;7;6;8;6;12;8;8;14;8;6;8;9;14;9;16;7;11;15;10;13;17;12;14;13;14;10;9;9;8;13;0;4;9;8;14;12;9;15;8;9;9;9;10;10;10;9;9;11;14;14;10;9;10;7;10;5;5;11;9;15;11;8;13;13;10;10;11;10;10;11;8;8;7;8;11;9;9;5;4;7;11;10;10;9;4;10;8;4;13;11;10;11;13;10;3;11;7;7
9720;8;9;9;6;11;12;10;7;11;8;17;10;10;9;9;8;9;8;11;15;13;10;9;8;9;9;13;9;10;11;9;15;8;9;7;6;6;6;9;8;8;5;9;7;6;4;7;8;7;9;7;9;7;8;12;9;9;11;6;13;10;8;7;9;11;7;11;9;8;7;7;7;6;7;7;11;6;8;11;8;6;8;9;13;9;16;7;10;16;10;13;14;12;14;10;15;10;9;9;8;13;2;7;9;8;14;12;8;15;8;9;9;9;10;10;10;9;9;10;13;14;8;8;10;8;10;5;5;14;7;14;11;8;13;11;10;10;11;10;10;11;10;8;8;9;12;9;10;5;5;7;11;10;10;7;6;10;13;4;12;11;11;12;13;10;1;11;7;7
10020;8;9;9;6;11;6;10;7;11;8;16;10;10;9;9;8;9;8;11;13;18;10;9;8;9;9;13;9;10;13;11;8;8;9;7;6;6;6;8;8;8;5;6;7;6;4;7;8;7;9;8;9;7;8;12;9;9;11;8;13;15;6;7;10;9;7;12;12;10;6;7;7;8;7;7;11;6;8;9;8;6;8;9;13;9;13;8;10;14;11;13;13;12;14;12;14;10;9;9;8;13;4;8;9;8;14;12;9;14;8;9;9;9;10;10;10;10;9;10;13;16;7;9;10;8;10;5;5;14;6;14;11;8;13;9;9;10;10;10;11;11;11;7;8;13;12;9;10;5;6;7;10;11;10;6;9;10;12;4;11;10;11;13;9;9;1;11;7;7
10320;9;9;9;6;10;5;10;8;11;8;14;11;10;9;9;8;9;8;11;12;22;10;9;8;9;9;13;9;11;14;13;10;8;9;7;7;6;6;7;8;8;5;6;7;6;5;7;6;7;9;10;9;7;8;9;9;9;11;8;13;17;7;7;10;8;7;12;9;10;6;7;8;8;7;6;11;6;8;9;8;6;7;10;13;9;12;8;10;15;11;13;13;12;14;17;9;11;9;9;9;13;20;9;10;8;13;12;10;12;9;8;9;9;10;10;10;10;9;10;15;16;8;9;10;8;10;6;5;14;6;14;11;9;12;9;9;10;10;10;11;10;11;7;9;13;12;9;10;5;6;7;9;11;10;7;11;10;11;4;11;10;11;12;7;9;2;11;7;6
10620;9;9;9;6;10;9;10;8;11;8;13;11;10;9;9;8;9;9;11;12;21;10;9;8;9;9;13;9;11;14;16;13;8;9;7;8;6;6;7;8;8;5;6;7;4;6;6;6;7;9;12;9;7;8;7;9;9;11;9;13;11;7;7;10;8;7;9;7;15;7;8;8;9;6;6;10;6;8;9;8;6;7;9;13;9;12;11;9;16;11;13;13;12;14;18;10;11;9;9;10;13;24;10;12;8;13;12;10;8;8;8;9;9;10;10;8;10;10;9;15;13;8;7;10;9;10;5;5;14;7;14;11;9;12;9;10;10;10;8;11;9;11;7;8;14;12;10;10;5;7;7;9;11;9;8;11;10;11;4;9;10;12;7;7;9;2;11;7;7
10920;9;9;9;6;10;11;11;8;11;8;12;8;10;9;9;8;9;9;11;12;19;10;9;8;9;9;12;9;12;14;16;14;8;8;8;8;7;6;8;8;8;10;6;7;4;7;6;6;7;9;12;8;7;8;9;9;10;11;9;13;9;7;8;13;8;7;8;7;16;7;8;12;8;6;6;9;6;8;11;8;6;7;8;13;9;12;13;9;19;11;13;13;12;14;16;13;11;9;9;10;13;23;10;13;8;13;12;11;10;9;8;9;9;10;9;8;10;10;9;15;13;8;4;10;10;11;5;5;14;11;14;13;10;12;9;10;10;10;8;12;10;12;7;8;15;12;8;10;5;10;7;9;11;5;10;11;10;12;4;10;11;12;7;7;10;2;11;6;7
11220;9;9;9;6;10;12;12;8;11;8;12;4;10;9;9;8;9;10;11;12;18;10;9;8;9;9;10;10;11;13;14;14;8;8;8;8;7;6;11;8;8;16;6;7;4;6;6;7;5;9;9;9;7;8;10;9;10;11;9;13;8;7;8;14;8;7;8;7;13;8;8;13;8;6;6;8;6;8;11;8;6;7;7;13;9;12;16;9;22;11;13;13;12;13;14;13;10;9;9;10;13;22;10;13;8;13;12;12;10;9;9;9;8;10;9;8;10;10;9;15;14;8;3;11;11;10;5;5;14;14;14;14;10;11;10;10;10;10;8;12;12;12;7;9;11;12;8;10;6;10;7;9;11;5;13;12;10;12;4;9;11;16;7;10;10;3;11;5;6
11520;9;9;9;6;10;9;13;8;11;8;12;6;10;9;10;8;9;10;11;11;16;10;9;8;9;9;10;10;11;12;11;15;8;9;8;6;7;8;9;8;7;14;6;7;4;5;6;7;5;9;9;10;7;8;11;10;10;12;9;13;8;8;8;15;8;7;11;7;10;8;11;16;8;6;6;8;7;8;11;8;6;7;8;13;10;14;17;9;23;11;13;13;12;13;14;13;10;9;9;10;13;20;11;13;8;13;15;14;12;9;10;9;8;9;9;9;10;9;9;15;15;8;4;11;11;10;5;5;16;15;14;15;10;10;10;10;11;10;9;12;12;12;7;9;11;12;10;10;7;10;7;9;10;6;14;12;10;12;4;9;11;17;9;10;10;3;11;6;5
11820;9;9;9;6;10;8;14;8;11;8;12;7;10;10;10;8;9;10;11;11;14;10;9;9;9;9;14;10;11;12;10;10;8;10;8;7;7;9;12;8;7;11;6;7;4;6;6;5;5;9;9;12;7;9;11;10;10;12;9;13;10;9;8;16;8;7;15;7;10;8;14;16;7;6;6;7;7;8;10;8;6;7;8;13;11;14;17;9;22;11;13;12;12;12;13;13;10;9;9;9;13;19;11;13;8;13;15;13;15;9;10;9;8;9;9;9;9;9;9;15;15;8;6;10;11;10;4;5;16;15;14;15;10;10;10;11;11;10;9;12;10;12;7;9;11;12;10;10;7;9;7;9;10;6;15;12;10;12;4;10;11;15;10;10;9;3;11;6;6
12120;9;10;9;6;9;10;13;8;11;8;13;9;10;10;9;8;9;10;11;11;13;10;9;9;9;9;17;10;11;12;9;8;8;10;8;8;7;9;9;8;7;10;6;7;4;6;6;5;6;9;9;13;7;9;10;11;10;12;9;13;10;11;9;13;9;7;15;7;10;8;15;16;7;6;6;7;6;8;10;8;6;8;8;13;11;14;16;9;17;11;13;12;12;12;13;14;10;9;9;9;13;19;11;13;8;13;15;11;15;9;10;9;9;9;9;10;9;9;9;15;15;8;8;10;9;10;4;5;16;15;14;15;10;10;10;10;11;10;9;12;11;12;7;9;11;12;10;10;8;9;7;9;10;5;13;13;10;12;4;11;13;14;11;11;9;3;11;7;6
12420;9;12;9;6;9;11;11;8;10;8;13;9;10;10;9;8;9;10;11;11;14;10;9;9;9;9;17;10;11;12;9;7;8;10;8;8;7;9;8;8;7;9;7;7;4;6;6;5;7;9;9;11;7;9;8;10;10;12;9;13;10;12;10;12;10;7;13;8;10;8;13;14;7;6;6;7;6;8;10;8;8;10;8;16;11;14;16;9;17;11;13;12;12;12;13;15;10;9;10;9;13;16;11;13;8;13;15;12;13;9;9;9;9;9;10;11;9;9;9;13;14;10;9;10;8;10;4;5;16;15;14;15;9;10;10;10;11;10;9;12;11;12;9;9;10;11;10;10;8;9;7;11;10;4;12;13;10;12;4;13;15;14;10;11;9;3;11;7;6
12720;9;11;9;6;9;14;11;8;8;8;13;9;10;10;9;8;9;9;11;11;15;9;9;8;9;9;16;10;11;12;13;9;8;9;8;8;7;9;8;8;7;9;8;7;4;6;6;8;8;9;11;9;7;9;8;10;10;12;9;1;10;11;10;3;10;7;11;7;9;8;12;13;7;8;6;7;6;8;10;8;9;11;8;16;3;14;15;9;15;12;13;14;12;12;15;14;10;10;10;9;13;15;11;7;8;13;15;9;12;9;9;9;10;9;10;10;9;9;9;12;15;8;9;0;7;10;4;5;15;15;14;15;9;12;10;10;11;10;10;12;11;12;8;9;10;11;10;10;8;9;7;12;10;5;12;13;12;11;4;15;10;14;10;11;11;4;11;7;6
13020;9;9;9;6;9;13;11;8;8;8;13;9;10;10;9;8;9;9;11;11;14;9;9;8;9;9;15;10;11;11;13;13;8;8;8;9;7;9;10;8;7;10;8;7;4;5;6;8;8;9;12;8;7;9;8;10;10;12;9;2;10;11;10;3;12;7;10;7;10;8;12;9;7;8;6;7;6;8;10;8;9;11;6;17;3;14;14;11;14;12;13;14;12;12;15;14;10;10;10;10;13;14;11;8;8;13;15;8;12;9;9;9;10;9;10;10;9;9;9;11;15;8;9;0;9;10;4;5;15;16;14;15;10;13;10;10;11;11;10;12;11;11;10;9;10;11;10;10;8;9;7;12;10;5;9;14;12;11;4;15;11;13;10;11;11;4;11;7;6
13320;9;9;10;6;9;13;11;8;9;8;13;11;10;9;9;8;9;9;11;11;14;9;9;8;9;9;11;10;11;10;9;14;8;8;8;9;7;7;11;8;7;10;8;7;4;5;6;8;9;9;12;8;7;9;8;10;10;12;9;3;10;10;10;3;12;7;10;10;10;9;11;7;7;8;6;6;6;8;10;8;9;11;6;14;4;14;13;12;15;12;13;14;12;12;16;14;10;10;10;11;13;13;11;9;8;13;15;9;12;9;8;9;10;11;9;9;9;10;9;11;15;8;7;0;9;10;4;5;15;16;14;15;10;13;10;10;11;11;11;12;10;11;10;9;11;11;9;11;8;9;7;12;10;4;9;15;14;11;4;14;11;11;10;11;11;5;11;7;6
13620;9;9;10;6;9;10;11;8;11;8;13;12;10;9;9;8;9;9;11;11;13;9;9;8;9;9;7;9;11;10;8;14;8;8;8;9;7;7;12;8;7;9;8;7;4;6;6;8;9;9;12;8;7;9;9;10;10;11;9;3;10;9;10;4;10;7;10;11;10;9;10;7;7;7;6;6;7;8;12;8;9;10;7;12;4;14;13;13;17;11;13;14;12;12;15;14;10;10;10;10;13;13;11;10;8;13;15;9;12;11;8;8;10;11;10;9;10;10;9;11;14;8;8;3;9;10;9;5;14;16;14;14;10;14;10;10;10;11;12;12;10;13;10;10;11;11;9;11;8;10;7;11;10;4;9;15;15;11;4;13;11;10;10;12;11;5;12;7;7
13920;9;9;10;6;9;7;11;8;12;8;13;11;10;9;9;8;9;9;11;11;11;9;9;9;9;9;8;9;11;10;8;12;8;8;8;9;7;7;10;8;7;9;8;7;4;7;7;7;8;9;9;8;7;9;10;10;10;11;9;5;10;9;10;4;10;7;10;10;10;9;10;7;7;7;6;6;6;8;13;8;9;10;6;13;4;14;13;13;17;11;13;12;12;12;15;14;10;10;10;10;13;13;11;12;8;13;14;10;12;12;10;8;10;10;10;9;10;10;9;11;14;8;8;3;9;9;10;4;14;16;14;14;11;15;10;10;10;11;13;12;10;13;9;10;11;11;9;11;8;10;7;10;11;4;9;14;15;11;4;13;12;10;10;14;11;5;12;7;9
14220;9;9;10;6;9;7;11;8;11;8;13;8;10;9;9;8;9;9;11;11;12;9;9;9;9;9;9;9;11;10;11;9;8;8;8;9;7;7;9;8;7;9;8;7;4;7;7;7;7;9;9;8;10;9;11;10;9;11;9;8;10;9;10;5;10;7;12;9;9;9;9;8;6;5;6;6;6;8;12;8;8;10;6;14;4;14;13;12;20;11;13;11;12;12;15;14;10;10;10;10;13;13;11;15;8;13;12;10;12;8;9;8;10;10;10;10;10;10;9;11;14;9;7;6;9;8;6;4;14;17;14;14;14;13;10;10;10;11;13;12;10;13;9;10;11;11;9;11;8;10;7;10;12;4;11;14;12;11;4;13;12;10;10;14;11;5;12;7;10
14520;9;9;10;6;9;8;11;8;10;8;11;6;10;9;10;8;9;9;11;11;12;9;9;9;9;9;10;9;11;10;14;7;8;8;8;9;7;8;9;8;7;9;8;7;5;7;8;7;7;9;10;8;9;9;13;10;9;11;9;10;10;10;10;6;9;7;13;9;9;9;9;8;6;6;7;6;6;8;12;8;8;7;6;15;4;14;13;12;19;11;13;11;12;12;15;13;10;10;10;10;13;13;11;15;8;13;12;13;12;8;10;9;10;10;9;9;10;10;9;11;14;9;7;8;9;8;6;4;13;17;14;14;14;13;10;11;10;11;12;12;10;13;9;11;11;11;9;11;8;10;7;10;12;4;14;14;8;11;4;13;12;10;10;13;11;5;12;8;10
14820;9;9;10;6;9;10;11;8;10;8;9;7;9;9;10;8;9;9;11;11;14;9;9;9;9;9;12;9;9;10;15;9;8;8;8;9;7;8;10;8;7;9;8;7;5;7;7;7;7;9;11;9;7;9;10;10;9;11;9;10;10;10;9;9;8;7;13;9;9;9;9;8;7;6;7;6;6;8;12;8;8;7;6;16;4;14;13;12;19;11;13;11;12;12;15;13;10;10;10;10;13;12;11;14;8;13;12;14;12;8;10;9;10;10;10;9;10;10;9;11;14;9;7;10;10;8;7;4;13;17;13;14;14;12;10;11;10;12;12;12;10;12;9;10;11;11;9;11;8;10;7;10;12;4;14;13;7;11;4;14;13;10;10;11;11;5;12;8;8
15120;9;9;10;6;9;11;11;8;10;8;9;7;9;10;10;8;9;9;11;11;16;9;9;9;9;9;13;9;8;10;14;11;8;10;8;9;7;8;10;8;7;9;8;7;5;7;5;7;7;9;12;9;6;9;11;9;9;11;9;10;10;12;9;13;8;7;13;9;9;9;9;8;7;7;7;6;6;8;12;8;8;7;6;15;4;14;13;12;19;11;13;11;12;12;15;14;11;10;10;10;13;12;11;13;8;12;12;15;13;8;10;9;10;10;11;9;10;10;9;10;14;8;7;10;10;8;6;4;13;17;13;14;13;12;10;12;10;12;12;12;10;12;9;10;11;11;11;12;8;10;7;10;12;4;13;13;8;11;4;12;13;10;10;11;11;5;13;8;7
15420;9;9;10;6;9;13;10;8;10;8;10;9;9;10;10;8;9;9;11;11;15;9;9;9;9;9;12;9;8;10;12;14;8;10;8;9;8;8;10;8;7;9;8;7;5;6;6;7;7;9;11;9;6;9;11;9;9;11;9;11;10;11;9;14;8;7;12;9;9;9;9;8;7;7;7;5;6;8;12;9;7;7;6;14;4;13;13;12;17;13;13;11;12;12;15;15;11;12;10;10;13;12;11;12;8;12;12;17;13;8;9;9;10;10;11;9;10;10;9;9;14;8;7;10;10;8;7;4;13;17;13;14;13;12;10;12;10;12;12;12;11;12;9;10;11;11;11;12;8;10;7;10;12;4;13;13;9;11;4;12;13;9;10;12;11;5;13;8;7
15720;9;9;10;6;9;15;10;8;10;8;10;9;9;10;10;8;9;9;11;11;11;9;9;9;9;9;12;9;9;10;12;12;8;10;8;9;10;8;10;8;7;9;8;7;5;6;7;6;8;9;10;9;7;9;10;9;9;11;9;11;11;11;9;13;8;7;12;9;9;9;8;7;7;8;7;5;6;8;12;9;7;8;6;13;5;13;13;12;15;13;13;11;12;12;15;15;11;12;10;10;13;12;11;12;8;12;12;15;13;8;9;9;10;10;11;8;10;10;9;9;13;8;7;10;11;8;8;5;13;17;13;14;12;12;10;13;10;12;12;12;11;12;9;10;11;11;12;12;8;10;7;10;11;4;13;12;10;11;4;13;13;9;10;12;11;4;13;8;8
16020;9;9;10;6;9;12;10;8;10;8;11;11;9;10;10;8;9;9;11;11;11;10;9;9;9;9;12;9;10;10;12;8;8;9;8;8;10;8;10;8;7;9;8;7;5;6;8;6;8;9;10;9;8;9;9;9;9;11;9;11;11;10;10;13;8;7;11;9;9;9;8;6;8;8;7;5;6;8;11;9;10;8;6;14;6;13;13;12;13;13;13;11;12;12;15;15;11;12;10;10;13;12;11;12;8;12;12;14;13;8;9;9;10;10;10;8;10;10;9;10;13;8;8;10;10;8;6;5;15;17;13;14;12;12;10;13;10;12;12;11;12;12;9;10;11;12;13;12;8;10;7;10;11;4;10;12;10;10;4;12;13;9;10;12;12;4;13;8;8
16320;9;9;10;6;9;10;10;8;6;8;11;13;9;10;10;8;9;10;11;11;10;11;9;9;9;9;12;9;10;10;7;9;8;8;8;8;9;8;10;8;7;7;8;7;8;6;7;6;8;9;8;9;8;9;9;9;9;11;9;11;10;10;10;12;8;7;11;7;9;7;8;5;7;7;7;5;6;8;11;9;10;7;5;13;6;13;12;12;12;13;11;13;12;12;14;14;11;12;10;10;13;13;3;12;8;12;12;13;13;8;9;9;10;10;10;9;10;10;9;10;13;8;8;10;9;8;6;5;14;17;13;14;12;12;10;13;10;12;12;11;5;12;10;11;11;12;13;12;8;10;7;11;11;4;10;13;10;10;4;13;10;9;10;12;12;4;13;8;8
16620;9;9;10;6;9;11;10;8;7;8;11;12;10;10;10;8;9;10;11;11;15;11;9;9;9;9;10;9;9;10;6;11;8;8;8;8;8;8;11;8;7;7;8;7;8;6;6;6;8;9;9;9;9;9;9;9;9;11;9;11;10;11;10;11;8;7;11;7;11;7;8;7;8;7;7;5;6;8;10;9;11;7;5;13;7;13;12;12;14;13;10;14;12;12;11;11;11;12;11;10;13;13;4;12;8;12;12;13;13;8;9;9;10;10;10;11;10;10;9;10;13;8;8;10;8;8;7;5;15;17;13;12;12;13;10;13;10;12;12;11;5;12;10;10;11;12;12;12;8;10;7;13;11;4;8;13;10;11;4;13;9;9;10;12;12;4;13;8;8
16920;9;9;10;6;9;13;10;8;7;8;11;8;10;10;10;8;9;10;11;11;16;11;9;9;9;9;11;9;9;9;9;12;8;8;8;8;8;8;11;8;7;7;8;7;8;6;6;8;8;8;13;9;9;9;9;9;10;11;9;11;10;11;10;10;8;7;10;7;9;7;8;7;8;8;7;5;7;8;10;10;8;7;5;13;7;13;12;12;15;12;10;13;12;12;11;11;11;12;11;10;13;12;5;12;8;12;12;13;13;8;9;9;10;10;9;12;10;10;9;10;13;8;7;10;7;8;7;5;13;16;13;12;12;13;11;15;10;12;12;11;5;14;11;10;11;13;12;12;8;10;7;15;10;4;8;12;10;11;4;12;9;11;10;12;12;4;13;8;7
17220;9;9;10;6;9;9;10;8;11;8;11;8;9;10;10;8;9;10;11;11;14;11;9;9;9;9;11;9;9;9;13;15;8;8;8;8;8;9;12;9;7;8;8;7;13;6;6;8;8;8;13;9;9;9;9;9;10;10;9;11;10;11;10;10;8;7;10;7;8;8;8;10;8;11;7;5;7;8;10;10;8;7;5;13;7;13;12;12;14;12;10;12;12;12;12;11;11;12;11;11;13;12;6;12;8;12;12;10;13;10;8;8;10;10;9;11;10;10;9;10;12;8;7;10;8;8;7;5;14;15;13;12;12;13;12;19;10;12;12;12;5;14;10;10;11;12;12;12;8;10;7;15;10;5;9;12;9;11;4;12;9;11;9;12;12;4;13;8;7
17520;9;9;10;6;9;10;10;8;12;8;11;8;9;10;10;8;9;11;11;11;14;11;9;9;9;9;11;9;9;9;13;11;8;9;8;8;8;9;13;9;7;8;8;7;16;8;6;8;8;8;11;9;9;9;10;9;10;10;9;11;10;11;9;10;8;7;10;7;10;8;8;10;8;13;7;5;7;8;10;9;8;7;5;12;7;11;12;12;13;12;10;12;12;12;12;12;11;11;11;11;13;12;8;12;8;12;12;9;12;11;8;8;10;10;10;9;10;10;9;10;10;8;7;10;10;8;7;5;14;15;13;12;12;13;12;18;10;12;12;12;5;14;10;11;11;12;12;12;8;10;7;12;10;6;10;11;10;11;4;11;10;11;9;12;12;5;13;7;8
17820;9;9;10;6;9;11;10;8;9;9;11;9;9;10;10;8;9;10;11;11;16;11;9;9;9;9;11;9;9;9;15;10;8;9;8;8;8;9;13;9;7;8;8;7;15;8;8;8;8;8;9;8;9;9;10;9;10;10;9;11;10;11;9;10;8;7;10;7;10;8;7;10;8;11;7;4;7;8;11;9;8;7;5;12;7;11;12;12;13;12;10;12;12;12;13;13;11;11;11;12;13;12;8;12;8;12;12;9;12;11;8;8;10;10;10;7;10;10;9;10;9;7;7;10;10;8;7;5;13;14;12;12;12;13;12;18;10;12;12;12;6;12;10;10;11;12;12;12;8;10;7;11;10;6;10;11;10;10;4;11;10;11;9;12;12;5;13;7;8
18120;9;9;10;6;9;14;10;8;8;10;11;9;9;10;10;8;9;10;11;11;17;11;9;9;9;9;11;9;9;9;14;9;8;9;8;8;8;9;14;9;7;8;8;7;14;8;9;8;8;8;8;8;7;9;10;9;10;10;9;11;10;11;9;9;8;7;9;7;10;8;7;10;10;9;7;4;7;8;10;9;8;8;8;13;7;11;12;12;14;12;10;12;12;12;13;13;11;11;11;11;13;12;8;12;8;12;12;9;12;10;8;8;10;10;9;7;10;10;9;10;9;7;7;10;10;8;7;5;13;14;12;12;13;13;12;19;10;12;11;12;7;12;10;11;11;12;11;12;8;10;7;10;10;7;12;11;9;10;4;13;11;9;9;11;11;5;13;8;9
18420;9;9;10;6;10;16;10;8;13;10;11;10;9;10;10;8;9;10;11;11;16;11;10;9;9;9;10;8;10;10;11;10;8;10;8;8;9;9;13;9;7;8;8;7;11;9;7;8;8;8;8;9;7;9;10;9;10;10;9;11;10;10;9;9;8;7;8;8;10;8;7;9;11;8;7;4;7;8;8;9;8;8;12;13;7;11;12;12;15;12;10;12;12;12;13;13;11;11;11;11;11;11;8;12;8;12;12;10;12;10;8;8;10;9;9;7;10;10;9;10;9;7;7;10;11;8;7;5;14;15;12;12;14;13;12;19;11;12;11;12;7;12;10;11;11;12;11;11;8;10;7;10;10;8;12;12;10;9;4;12;11;9;9;11;11;5;13;8;9
18720;9;9;10;6;10;14;10;8;14;10;11;10;9;10;10;8;9;10;10;11;12;10;10;9;9;9;10;8;10;10;11;15;8;9;8;8;9;9;12;9;7;9;8;7;11;9;7;8;8;8;10;10;8;9;10;9;10;10;9;11;10;10;9;9;9;7;8;8;9;8;7;9;12;7;7;4;7;8;9;8;8;9;10;13;7;11;12;12;22;12;10;12;12;12;13;13;11;11;11;11;10;11;8;12;8;12;12;11;12;10;8;8;10;9;9;7;10;10;9;9;9;7;7;10;11;9;7;5;12;15;11;12;14;12;12;18;11;12;11;11;7;11;11;11;11;12;11;11;8;10;7;10;10;7;12;12;11;9;4;12;11;9;9;12;11;5;13;9;9
19020;10;9;10;6;10;13;10;8;14;10;11;10;9;10;10;8;9;10;10;11;11;9;10;9;9;9;10;8;12;10;11;15;8;9;8;8;9;9;9;9;7;10;8;7;11;8;7;8;8;8;11;10;9;9;10;9;10;10;9;11;10;10;10;9;9;7;8;8;9;8;9;9;14;7;7;4;8;8;9;8;7;9;8;14;7;11;12;12;23;12;10;12;12;12;12;13;11;11;11;11;10;11;8;12;8;12;12;12;12;10;8;9;10;9;9;8;10;10;9;9;9;7;7;10;12;9;8;9;10;15;11;11;14;12;12;18;12;12;11;11;7;11;11;11;11;12;11;11;8;11;7;10;10;7;10;13;11;9;4;12;11;9;12;12;11;5;12;9;9
19320;10;9;10;6;10;11;10;8;14;10;11;10;9;10;10;8;9;10;10;11;8;9;10;9;9;9;10;9;12;9;11;15;8;9;9;8;9;9;8;9;7;9;8;7;8;7;7;8;8;8;12;9;10;9;10;9;10;10;9;11;10;10;10;9;9;7;8;8;9;8;9;9;14;7;12;5;9;8;9;7;7;9;8;14;7;11;12;11;24;12;11;12;12;12;12;10;11;11;11;10;10;11;8;12;8;12;12;11;12;9;9;9;10;9;9;11;10;10;10;10;9;7;7;10;11;9;9;8;10;14;12;11;14;12;12;18;12;12;11;11;8;11;11;12;11;12;11;11;8;10;7;10;10;7;9;13;11;9;4;12;11;9;11;12;11;5;12;9;9
19620;10;9;10;6;10;11;10;8;14;10;11;10;10;10;10;8;9;10;10;11;12;10;10;9;9;9;10;10;11;9;11;11;8;9;9;8;9;9;9;9;7;9;8;7;7;7;8;8;8;8;10;10;10;9;10;9;10;10;9;11;10;10;10;9;9;7;8;8;9;8;9;9;14;7;11;6;9;8;9;7;7;9;8;14;7;11;12;11;17;12;12;12;12;12;12;11;11;11;11;10;10;12;8;12;8;12;12;12;12;9;9;9;10;9;9;12;10;10;10;10;9;8;7;12;9;9;8;8;10;15;12;11;14;12;13;18;12;12;11;11;8;11;10;10;11;12;10;11;8;10;7;10;10;6;9;13;10;10;4;14;11;10;12;12;11;6;12;9;9
19920;10;9;10;6;10;11;11;8;13;10;11;11;12;10;10;8;9;10;10;11;14;10;10;9;9;9;11;11;10;9;13;11;8;9;9;9;9;9;9;9;7;9;8;7;7;7;9;8;8;8;9;10;9;9;10;9;10;10;9;11;10;10;10;9;9;7;10;8;9;8;9;9;14;9;9;6;9;8;8;7;7;10;8;13;8;11;12;11;16;11;13;12;12;12;13;12;11;11;12;10;11;12;8;12;9;12;12;13;12;10;9;9;10;9;10;13;10;10;10;7;9;10;7;12;7;9;7;8;10;15;12;11;13;12;13;16;12;12;11;11;9;12;10;10;11;12;8;11;8;11;7;11;10;7;9;14;10;11;4;14;11;10;12;12;11;6;13;9;9
20220;10;10;10;6;10;11;11;8;12;10;11;11;13;10;10;8;9;10;10;11;12;10;10;9;9;9;11;11;10;9;12;10;8;9;9;9;9;9;10;9;7;9;9;7;7;7;9;8;8;8;7;10;9;9;10;10;10;10;9;11;10;10;10;9;9;7;11;9;9;8;9;9;12;10;9;6;10;8;8;7;7;9;8;13;8;11;12;11;11;11;13;12;12;12;14;13;11;11;11;10;11;12;8;12;9;12;12;13;12;10;9;9;10;9;11;13;10;10;10;7;9;11;7;12;7;9;7;8;10;15;12;12;14;12;13;16;12;12;11;11;9;12;10;10;11;12;8;11;8;11;7;10;11;8;10;13;9;11;4;14;11;9;12;12;11;5;13;9;8
